Investment Banking Name,Country
"The Tokyo Star Bank, Limited",Japan
Al Awael International Securities,Jordan
"Jordan Ahli Bank, Research Division",Jordan
Standard Chartered Bank Jordan,Jordan
Al Hilal Islamic Bank JSC,Kazakhstan
Almaty International Bank,Kazakhstan
ATFBank Research,Kazakhstan
Eximbank Kazakhstan JSC,Kazakhstan
ForteBank Joint Stock Company,Kazakhstan
JSC Citibank Kazakhstan,Kazakhstan
JSC Troika Dialog Kazakhstan,Kazakhstan
Ecobank Kenya Limited,Kenya
Kingdom Securities Limited,Kenya
NIC Securities Limited,Kenya
ARA Marketing Research & Consultancy,Kuwait
HSBC Kuwait,Kuwait
"NBK Capital, Research Division",Kuwait
SOS Group,Kuwait
ATF Bank-Kyrgyzstan OJSC,Kyrgyzstan
AS Citadele banka,Latvia
AS GE Capital Latvia,Latvia
"JSC Rietumu Banka, Research Division",Latvia
SIA Baltijas Izaugsmes Grupa,Latvia
Arqaam Capital Research Offshore S.A.L.,Lebanon
"Bank Audi sal - Audi Saradar Group, Research Division",Lebanon
Banque LATI Sal,Lebanon
"Byblos Bank S.A.L, Research Division",Lebanon
First National Bank S.A.L.,Lebanon
North Africa Commercial Bank S.A.L.,Lebanon
Syrian Lebanese Commercial Bank S.A.L.,Lebanon
Afriland First Bank Liberia Limited,Liberia
ECOBANK Liberia Limited,Liberia
National Commercial Bank SAL,Libya
Banque Pasche (Liechtenstein) SA,Liechtenstein
EFG Bank von Ernst AG,Liechtenstein
"AB Bankas Finasta, Research Division",Lithuania
Nordea Bank Lithuania,Lithuania
Clearstream Banking S.A.,Luxembourg
Credem International (Lux) S.A.,Luxembourg
EFG Bank (Luxembourg) S.A.,Luxembourg
HSH Nordbank Private Banking S.A.,Luxembourg
Nomura Bank Luxembourg S.A.,Luxembourg
Pictet & Cie (Europe) S.A.,Luxembourg
SB Capital S.A.,Luxembourg
SG Issuer S.A.,Luxembourg
UniCredit International Bank (Luxembourg) S.A.,Luxembourg
"Van Lanschot Bankiers S.A., Research Division",Luxembourg
VP Bank (Luxembourg) S.A.,Luxembourg
Central Cooperative Bank AD Skopje,Macedonia
Banque Malgache De L'Ocean Indien S.A.,Madagascar
Alliance Islamic Bank Berhad,Malaysia
AmIslamic Bank Berhad,Malaysia
Bangkok Bank Berhad,Malaysia
CIMB Bank (L) Limited,Malaysia
CIMB Securities Sdn Bhd,Malaysia
Harlow's (Malaysia) Sdn Bhd,Malaysia
HSBC (Malaysia) Trustee Berhad,Malaysia
HSBC Amanah Malaysia Berhad,Malaysia
Standard Chartered Bank Malaysia Berhad,Malaysia
Standard Chartered Saadiq Malaysia Berhad,Malaysia
Banif Bank (Malta) plc,Malta
Banque Mauritanienne pour le Commerce International,Mauritania
"Acciones y Valores Banamex, S.A. de C.V., Casa de Bolsa, Integrante del Grupo Financiero Banamex",Mexico
Banco Deuno,Mexico
"Banco Inbursa, S.A., Instituci  n de Banca M  ltiple, Grupo Financiero Inbursa",Mexico
Banco Monex SA Instituci  n de Banca M  ltiple Monex Grupo Financiero,Mexico
"Banco Ve por M °s, S.A., Instituci  n de Banca M  ltiple, Grupo Financiero Ve por M °s",Mexico
Barclays Bank Mexico S.A.,Mexico
"BBVA Bancomer, S.A.",Mexico
"Casa de Bolsa Banorte - Ixe, S.A de C.V.",Mexico
Casa de Cambio Majapara S.A. de C.V.,Mexico
"Grupo Financiero Barclays Mexico, S.A. de C.V.",Mexico
Mexican Bank Charter,Mexico
Banca Comerciala Banca Sociala S.A.,Moldova
Banque de Gestion Edmond de Rothschild Monaco,Monaco
Citibank Monte Carlo Branch,Monaco
EFG Eurofinanciere D'investissements S.A.M.,Monaco
Norman Alex,Monaco
SG Private Banking (Monaco) S.A.M.,Monaco
"Invest Banka Montenegro A.D., Podgorica",Montenegro
"Banco  önico, SA",Mozambique
Moza Banco SA,Mozambique
Asia Green Development Bank Limited,Myanmar
First National Bank Of Namibia Ltd.,Namibia
Api Finance Limited,Nepal
Chhimek Laghubitta Bikas Bank Limited,Nepal
Clean Energy Development Bank Ltd.,Nepal
First Microfinance Development Bank Limited,Nepal
General Finance Limited (Bittiya Sanstha),Nepal
Innovative Development Bank Limited,Nepal
International Development Bank Ltd.,Nepal
Jebil's Finance Limited,Nepal
Jyoti Bikash Bank Ltd.,Nepal
Mission Development Bank Limited,Nepal
Miteri Development Bank Limited,Nepal
Mount Makalu Development Bank Ltd.,Nepal
Nabil Bank Limited,Nepal
Narayani National Finance Limited,Nepal
Nepal Share Markets & Finance Ltd.,Nepal
Nirdhan Utthan Bank Limited,Nepal
Pacific Development Bank Ltd,Nepal
Paschimanchal Grameen Bikas Bank Limited,Nepal
Purnima Bikas Bank Limited,Nepal
Standard Chartered Bank Nepal Ltd.,Nepal
Western Development Bank Limited,Nepal
"ABN AMRO Bank N.V., Research Division",Netherlands
ABN AMRO MeesPierson,Netherlands
Achmea Bank N.V.,Netherlands
Asset Repackaging Trust Five B.V.,Netherlands
Concordia Holding SARL,Netherlands
Deutsche Bank Nederland N.V.,Netherlands
Dutch MBS XVIII B.V.,Netherlands
Ereon BV,Netherlands
Netspar,Netherlands
Nobel Asset Management,Netherlands
Rabobank Equity Research,Netherlands
Staal Bank N V,Netherlands
Theodoor Gilissen Bankiers N.V.,Netherlands
"Theodoor Gilissen Bankiers N.V., Research Division",Netherlands
VNU Vacature Media B.V.,Netherlands
ASB Finance Limited,New-Zealand
ASB Securities Limited,New-Zealand
"The Bank of Tokyo-Mitsubishi UFJ, Ltd., Auckland Branch",New-Zealand
"The Hongkong and Shanghai Banking Corporation Limited, New Zealand Branch",New-Zealand
Vortex Technology Services Limited,New-Zealand
Westaff NZ Ltd.,New-Zealand
"Afrinvest (West Africa) Limited, Research Division",Nigeria
First Interstate Bank Plc.,Nigeria
First Registrars Nigeria Limited,Nigeria
Habib Bank Nigeria Ltd.,Nigeria
Metropolitan Bank Limited,Nigeria
UBA Stockbrokers Limited,Nigeria
A. Sundvall ASA,Norway
"Arctic Securities AS, Research Division",Norway
Bank2 ASA,Norway
BN Bank ASA,Norway
CIK AS,Norway
"Danske Bank A/S, Norway Branch",Norway
Eidsberg Sparebank,Norway
Flekkefjord Sparebank,Norway
GE Money Bank,Norway
Kaupthing Norge AS,Norway
Kvinesdal Sparebank,Norway
NENA AS,Norway
Norsk Bedriftsmegling AS,Norway
Rygir Industrier AS,Norway
SpareBank 1 Gruppen AS,Norway
"Sparebank 1 Markets AS, Research Division",Norway
Sparebank 1 Nordvest,Norway
Sparebank 1 Skadeforsikring AS,Norway
Sparebanken Sogn Og Fjordane,Norway
"Swedbank Norge AS, Research Division",Norway
Al Ahlia Securities Company SAOG,Oman
"BankMuscat SAOG, Research Division",Oman
Oman Housing Bank S.A.O.C.,Oman
"Standard Chartered Bank, Oman",Oman
AL Habib Capital Markets (Private) Limited,Pakistan
"KASB Securities Limited, Research Division",Pakistan
Punjab Provincial Co-operative Bank Limited,Pakistan
Rozgar Microfinance Bank Limited,Pakistan
Grupo Mundial Tenedora SA,Panama
"Prival Bank, S.A.",Panama
Banco De Comercio,Peru
Banco Interamericano de Finanzas S.A.,Peru
Banco Santander Per   S.A.,Peru
"Inteligo SAB, Research Division",Peru
Scotia Sociedad Titulizadora S.A.,Peru
Bridge,Philippines
"Coop. Rural Bank of Pampanga, Inc",Philippines
Katipunan Bank (Zamboanga del Norte),Philippines
Network Consolidated Cooperative Bank,Philippines
"New Rural Bank of Victorias, Inc.",Philippines
One Network Rural Bank Inc.,Philippines
"Planbank Rural Bank of Canlubang Planters, Inc.",Philippines
Planters Development Bank,Philippines
Producers Savings Bank Corporation,Philippines
"Rural Bank of Angeles, Inc.",Philippines
Rural Bank of New Corella Inc.,Philippines
"Standard Chartered Bank, Philippines",Philippines
UCPB Savings Bank,Philippines
"UCPB Securities, Inc.",Philippines
Water and Energy Bank,Philippines
Agencja Rynku Energii S.A.,Poland
"Bank BPH SA, Research Division",Poland
Bank Gospodarstwa Krajowego,Poland
"Bank Handlowy W Warszawie SA, Research Division",Poland
Bank Staropolski S.A.,Poland
Dom Maklerski Banku BPS S.A.,Poland
"Dom Maklerski Banku BPS S.A., Research Division",Poland
"Dom Maklerski Banku Ochrony Srodowiska S.A., Research Division",Poland
Dom Maklerski BZ WBK S.A.,Poland
"Dom Maklerski mBanku S.A., Research Division",Poland
Erste Securities Polska S.A.,Poland
FS Holding S.A.,Poland
Gospodarczy Bank Spoldzielczy W Barlinku,Poland
KBL European Private Bankers S.A. Sp  lka Akcyjna - Oddzial w Polsce,Poland
Krajowa Agencja Poszanowania Energii S.A.,Poland
Millennium BIG Bank S.A.,Poland
"Noble Securities SA, Research Division",Poland
"PKO BP Securities, Research Division",Poland
"Sygma Banque S.A, Oddzial w Polsce",Poland
"Banco de Investimento Global, S.A.",Portugal
Hire & Trust,Portugal
"Montepio Holding, S.G.P.S., S.A.",Portugal
"Novo Banco, S.A.",Portugal
O Banco BIC Portugu ™s S.A.,Portugal
BMI Qatar,Qatar
"Commercialbank Capital, Research Division",Qatar
HSBC Bank Middle East Limited - Qatar Branch,Qatar
Mashreq Bank - Qatar Branch,Qatar
QNB Capital LLC,Qatar
"Standard Chartered Bank, Qatar",Qatar
Banque de Developpement des Etats de l'Afrique Centrale,Republic-of-the-Congo
Mining Bank of Congo,Republic-of-the-Congo
ProCredit Bank Congo S.A.R.L,Republic-of-the-Congo
EFG Eurobank Securities S.A.,Romania
Emporiki Bank-Romania S.A.,Romania
Libra Internet Bank S.A.,Romania
"Raiffeisen Bank SA, Research Division",Romania
SSIF Intercapital Invest SA,Romania
"""Commercial Bank """"Garanti Bank - Moscow"""" (ZAO)""",Russia
"""Joint-Stock Commercial Bank """" Izhkombank""""""",Russia
"""Kommercheskiy Bank """"ROSSIYSKIY PROMYSHLENNIY BANK"""" (Obschestvo s Ogranichennoy Otvetsvennostyu)""",Russia
"""OAO """"Rosevrobank""""""",Russia
"""OJSC """"St. Petersburg Industrial Joint-Stock Bank""""""",Russia
AB Devon-Kredit,Russia
AKB Slavprombank,Russia
AOZT Social Development Bank Tatasotsbank,Russia
Bank EEFC-Siberia JSC,Russia
Bank Rossiysky Capital Open Joint Stock Company,Russia
"Bank ZENIT, Research Division",Russia
"BFA Bank, Research Division",Russia
BNP Paribas ZAO,Russia
CITILINK,Russia
CJSC Sbercred Bank,Russia
CJSC SovEcon,Russia
Closed Joint Stock Company Mortgage Agent Fora,Russia
Commercial Bank Renaissance Credit Limited Liability Company,Russia
"Credit Europe Bank Ltd., Research Division",Russia
Derzhava Bank,Russia
Donaktivbank Joint-Stock Commercial Bank,Russia
Dragotsennosti Urala Bank,Russia
East-European Commercial Bank,Russia
EtalonBank,Russia
Exect Partners Group,Russia
Expobank Limited Liability Company,Russia
Far East and Baikal Development Fund,Russia
"FERROBANK, LLC",Russia
First United Bank JSC,Russia
"Gazprombank (Open Joint - stock Company), Research Division",Russia
IRONBANK Joint-Stock Commercial Bank,Russia
Joint Stock Commercial Bank Finprombank Open Joint Stock Company,Russia
Joint Stock Commercial Bank INTERPROMBANK,Russia
Joint-Stock Commercial Bank IntrustBank,Russia
Joint-stock Company BystroBank,Russia
JSC Bank Zarechye,Russia
JSC Commercial Bank DNB Bank,Russia
JSC Komiregionbank Ukhtabank,Russia
JSC St. Petersburg City Bank,Russia
Kamchatka Commercial Agroindustrial Bank Joint Stock Company,Russia
Kedr Commercial Bank CJSC,Russia
Leto Bank OJSC,Russia
LLC CB iMoneyBank,Russia
LMC Group Ltd,Russia
Master-Bank (JSB),Russia
MDM Research,Russia
Metcombank OAO,Russia
Narodniy Credit Bank OJSC,Russia
National Capital CJSC,Russia
National Reserve Bank,Russia
Navigator Bank Open Joint-Stock Company,Russia
NOTA-Bank (Open Joint-Stock Company),Russia
OAO Bank of Khakassia,Russia
OAO Khimik Commercial Bank,Russia
OAO Swedbank,Russia
OCEAN BANK,Russia
"OJSC Bank Saint Petersburg, Research Division",Russia
OJSC CB Regional Credit Bank,Russia
OJSC Idea Bank,Russia
OJSC Nordea Bank,Russia
OJSC Spiritbank,Russia
OJSC Ural Transport Bank,Russia
OOO HSBC Bank (RR),Russia
OOO Merrill Lynch Securities,Russia
OOO Morgan Stanley Bank,Russia
OOO My Bank,Russia
OOO Strategy Partners,Russia
Open Joint Stock Company Commercial Bank AB Finance,Russia
Open Joint Stock Company Commercial Bank Poidem!,Russia
Open Joint Stock Company Commercial Bank Stroykredit,Russia
"Open Joint Stock Company NOMOS BANK, Research Division",Russia
Open Joint Stock Company Orient Express Bank,Russia
Open Joint Stock Social Commercial Bank of Primorye Primsotsbank,Russia
Open Joint-Stock Company Commercial Investment-Trust Bank Kazanskiy,Russia
Open Joint-Stock Company investment Commercial Bank Sovcombank,Russia
Piko Bank,Russia
Prio-Vneshtorgbank,Russia
Pristav Debt Collection Agency,Russia
Priupskbank Joint-Stock Commercial Bank,Russia
PromServiceBank LLC,Russia
PV-Bank (ZAO),Russia
Regional Credit Commercial Bank,Russia
"Renaissance Capital, Research Division",Russia
Rostov Universal Bank,Russia
Rudmetprom LLC,Russia
Rus-Bank OAO,Russia
Ruskobank Ltd.,Russia
Russian Bank for Project Financing,Russia
Sberbank Investment Research,Russia
Siberian Business Development Bank OJSC,Russia
Solid Bank CJSC,Russia
Soyuz AKB,Russia
STRATEGIYA Commercial Joint-Stock Bank Open Joint-Stock Company,Russia
Urals Innovation Commercial Bank Uralinkombank Limited Liability Company,Russia
Volga-Credit Bank OAO,Russia
Zapadniy Bank Open Joint-Stock Company,Russia
"Zerich Capital Management, Research Division",Russia
Kenya Commercial Bank Rwanda S.A.,Rwanda
Development Bank of St. Kitts & Nevis,Saint-Kitts-and-Nevis
"Bank Albilad, Research Division",Saudi-Arabia
Deutsche Securities Saudi Arabia LLC,Saudi-Arabia
Islamic Development Bank Group,Saudi-Arabia
Itqan Capital,Saudi-Arabia
"Riyad Bank, Research Division",Saudi-Arabia
"The National Commercial Bank, Research Division",Saudi-Arabia
Ecobank Senegal SA,Senegal
Continental banka a.d.,Serbia
MB Banka a.d.,Serbia
"Poljoprivredna banka Agrobanka a.d., Beograd",Serbia
Asian Strategies Pte. Ltd.,Singapore
Bank of Singapore Limited,Singapore
"Barclays Bank Plc, Singapore Branch",Singapore
BNP Paribas Wealth Management Singapore Branch,Singapore
"CIMB Bank Berhad, Singapore Branch",Singapore
"DBS Bank Ltd., Research Division",Singapore
"Deutsche Bank AG, Singapore Branch",Singapore
Far Eastern Bank Limited,Singapore
i-Admin (S) Pte. Ltd.,Singapore
IndianBank Singapore,Singapore
KBC Bank (Singapore) Limited,Singapore
Landesbank Baden-W ºrttemberg Singapore Branch,Singapore
"Maybank Kim Eng Holdings Limited, Research Division",Singapore
Maybank Singapore,Singapore
NIBC Bank Ltd.,Singapore
Nordea Bank Finland Plc Singapore Branch,Singapore
Rabobank International Singapore Branch,Singapore
RBS Coutts Bank Ltd,Singapore
Toronto Dominion (South East Asia) Ltd.,Singapore
"HSBC Bank plc, Slovakia",Slovakia
Prva Stavebna Sporitelna a.s.,Slovakia
Hypo Alpe-adria-bank D.d.,Slovenia
Medvasek Pusnik Inc.,Slovenia
Postna Banka Slovenije d.d.,Slovenia
Ward Howell Euroselect,Slovenia
Investec Capital Markets,South-Africa
Legae Securities (Pty) Ltd.,South-Africa
Nedbank Capital,South-Africa
"Nedbank Capital, Research Division",South-Africa
Nedgroup Securities (Pty) Ltd.,South-Africa
Ovations,South-Africa
SIB Holdings Limited,South-Africa
"Chinae Savings Bank Co.,Ltd.",South-Korea
Citigroup Korea Inc.,South-Korea
"Golden Bridge Savings Bank Co.,Ltd",South-Korea
Gongpyung Savings Bank,South-Korea
"Gyeonggi Savings Bank Co., Ltd.",South-Korea
Haesol Savings Bank,South-Korea
"Hanwha Savings Bank Co., Ltd.",South-Korea
HK Mutual Savings Bank,South-Korea
"IRKUDOS Co., Ltd.",South-Korea
"KEB Futures Co., Ltd.",South-Korea
Korea Mutual Savings Bank,South-Korea
ORIX Savings Bank,South-Korea
"Seoul Mutual Savings Bank Co., Ltd.",South-Korea
"Shinmin Mutual Savings Bank Co., Ltd.",South-Korea
"Standard Chartered Savings Bank Korea Co., Ltd.",South-Korea
"Uamco., Ltd.",South-Korea
"V Bank Consulting CO., Ltd.",South-Korea
Banco Alcal ° SA,Spain
"Banco de Castilla-La Mancha, S.A.",Spain
"Banco Grupo Cajatres, S.A.U.",Spain
"Bankinter Sociedad de Financiaci  n, S.A.",Spain
"Bankinter, S.A., Research Division",Spain
Caja de Ahorros de la Inmaculada de Arag  n,Spain
Caja de Ahorros de Santander y Cantabria,Spain
Caja De Ahorros Y Monte De Piedad De Segovia,Spain
"Caja Duero Capital, S.A.",Spain
"Caja Rural Castell  n-S. Isidro, S.C.C.V.",Spain
"Caja Rural de Navarra, Sociedad Cooperativa de Cr ©dito",Spain
"Caja Rural de Soria, S.C.C.",Spain
"Caja Rural de Toledo, Sociedad Cooperativa de Cr ©dito",Spain
Cajasol Participaciones Preferentes S.A.U.,Spain
Exeller SL,Spain
"Grupo Empresarial Inmark, S.A.",Spain
Grupo Gutsen & Vergelsa SL,Spain
Indigo Value Analysis,Spain
"IOR Consulting, S.A.",Spain
Monte de Piedad y Caja General de Ahorros de Badajoz,Spain
Mormedi S.A.,Spain
"Xperience Consulting, SL",Spain
Cargills Bank Ltd.,Sri-Lanka
MCB Bank Sri Lanka,Sri-Lanka
"Public Bank Berhad, Colombo Branch",Sri-Lanka
"Standard Chartered Bank, Sri Lanka",Sri-Lanka
"State Bank of India, Colombo Branch",Sri-Lanka
Al Jazeera Sudanese Jordanian Bank,Sudan
Savings & Social Development Bank,Sudan
Sudanese Egyptian Bank,Sudan
AktieTorget Holding AB,Sweden
Danske Bank Sverige AB,Sweden
"Erik Penser Bankaktiebolag, Research Division",Sweden
GE Capital Bank AB,Sweden
"Handelsbanken Capital Markets, Research Division",Sweden
Neonet AB,Sweden
Nordals H §rads Sparbank,Sweden
Nordea Markets AB,Sweden
S  rmlands Sparbank,Sweden
Sparbanken Rekarne,Sweden
"Swedbank Large Corporates & Institutions, Research Division",Sweden
Tidaholms Sparbank,Sweden
UC AB,Sweden
Antaes SA,Switzerland
Banca Commerciale Lugano SA,Switzerland
"Bank am Bellevue AG, Research Division",Switzerland
Bank Hapoalim (Switzerland) Ltd.,Switzerland
Bank J. Safra Sarasin Investment Research,Switzerland
Banque Genevoise de Gestion,Switzerland
Banque Priv ©e Espirito Santo SA,Switzerland
Banque Romande Valiant SA,Switzerland
Banque Thaler SA,Switzerland
Cashgate AG,Switzerland
Clientis AG,Switzerland
Compagnie Priv ©e de Conseils et d'Investissements S.A.,Switzerland
Credit Suisse Private Banking SA,Switzerland
Deka (Swiss) Privatbank AG,Switzerland
"Dukascopy Bank SA, Research Division",Switzerland
Entris Banking AG,Switzerland
Finter Bank Z ºrich AG,Switzerland
Helvea SA,Switzerland
Hottinger & Cie SA,Switzerland
Hyposwiss Private Bank Ltd.,Switzerland
J&T Bank Switzerland Ltd.,Switzerland
LGT Bank (Switzerland) Ltd.,Switzerland
Liechtensteinische Landesbank (Switzerland) AG,Switzerland
Mizuho Bank (Switzerland) Ltd.,Switzerland
"Neue Helvetische Bank AG, Research Division",Switzerland
Nordkap Bank Ag,Switzerland
Privatbank IHAG Z ºrich AG,Switzerland
Roy C. Hitchman AG,Switzerland
Sberbank (Switzerland) AG,Switzerland
Sella Bank AG,Switzerland
Societe Generale Private Banking (Lugano-Svizzera) SA,Switzerland
Swissquote Bank,Switzerland
Trafina Privatbank AG,Switzerland
VT Wealth Management AG,Switzerland
W ºest & Partner AG,Switzerland
Worldwide Equity Research AG,Switzerland
Fransabank Syria SA,Syria
Syrian International Islamic Bank SA,Syria
Bank of Panhsin,Taiwan
"Chinfon Commercial Bank Co., Ltd.",Taiwan
The Export-Import Bank of The Republic Of China,Taiwan
Barclays Bank Tanzania Limited,Tanzania
Citibank Tanzania Limited,Tanzania
I&M Bank (T) Ltd.,Tanzania
Kenya Commercial Bank (Tanzania) Limited,Tanzania
Credit Lyonnais Bangkok,Thailand
IT Absolute Securities Company Limited,Thailand
Krungsri Securities Public Company Limited,Thailand
"Mega International Commercial Bank Public Co., Ltd.",Thailand
Banque Ouest Africaine Du Developpement,Togo
Banque Togolaise de D ©veloppement SA,Togo
Citicorp Merchant Bank Limited,Trinidad
Arap Turk Bankasi Anonim Sirketi,Turkey
Bankalararasi Kart Merkezi A.S.,Turkey
Deniz Yatirim Menkul Degerler A.S.,Turkey
Diler Yatirim Bankasi A.S.,Turkey
Garanti Yatirim Menkul Kiymetler A.S.,Turkey
Istanbul Takas ve Saklama Bankasi Anonim Sirketi,Turkey
"Nurol Yatirim Bankasi A.S., Research Division",Turkey
"Odea Bank A.S., Research Division",Turkey
"OYAK Yatirim Menkul Degerler A.S., Research Division",Turkey
"TEB Yatirim Menkul Degerler A.S., Research Division",Turkey
"Turkiye Is Bankasi A.S., Research Division",Turkey
"Turkiye Sinai Kalkinma Bankasi A.S., Research Division",Turkey
WESTLB AG Head Office D ºsseldorf Istanbul Main Branch,Turkey
DFCU Bank Ltd.,Uganda
Kenya Commercial Bank Uganda Limited,Uganda
PostBank Uganda Ltd.,Uganda
"""Joint-Stock Commercial Innovation Bank """"UkrSibbank"""", Research Division""",Ukraine
"""OJSC """"CB"""" Accordbank""",Ukraine
Aktsept Bank,Ukraine
"AXIOMA Bank, PubJSC",Ukraine
Bank Cambio PJSC,Ukraine
"Foyil Securities, Research Division",Ukraine
Motor-Bank PJSC,Ukraine
OJSC Astra Bank,Ukraine
OJSC Bank 3/4,Ukraine
OJSC BG Bank,Ukraine
Open Joint Stock Company Commercial Bank Standard,Ukraine
Open Joint Stock Company REAL BANK,Ukraine
PJSC Bank Kontrakt,Ukraine
PJSC Commercial Bank Daniel,Ukraine
PJSC MetaBank,Ukraine
PJSC Poltava Bank,Ukraine
PJSC Ukrainian Capital Bank,Ukraine
Premium Bank,Ukraine
Public Joint Stock Company Bank Demark,Ukraine
Public Joint Stock Company Commercial Bank Interbank,Ukraine
Public Joint Stock Company Deutsche Bank DBU,Ukraine
Public Joint Stock Company Idea Bank,Ukraine
Public Joint Stock Company Region BANK,Ukraine
Public Joint-Stock Company Bank National Credit,Ukraine
Public Joint-Stock Company Bank of Professional Finance,Ukraine
Public Joint-Stock Company Joint-Stock Commercial Bank Basis,Ukraine
State Savings Bank of Ukraine,Ukraine
Terra Bank JSC,Ukraine
Ukrainian Credit Bank CJSC,Ukraine
Ukrainian Interbank Currency Exchange,Ukraine
Al Dhabi Brokerage Services L.L.C.,United-Arab-Emirates
"HSBC Bank Middle East Limited (Abu Dhabi, UAE)",United-Arab-Emirates
HSBC Middle East Securities LLC,United-Arab-Emirates
Mediastow FZ LLC,United-Arab-Emirates
"National Bank of Abu Dhabi PJSC, Research Division",United-Arab-Emirates
NBAD Securities LLC,United-Arab-Emirates
Professional Investment Consultants (Middle East) Ltd,United-Arab-Emirates
PRS Business Management Consultants,United-Arab-Emirates
The Royal Bank of Scotland Plc,United-Arab-Emirates
Adam & Company Group Plc,United-Kingdom
AECOM Ltd.,United-Kingdom
Agnitio Capital Limited,United-Kingdom
Alexa Capital LLP,United-Kingdom
AMTEC Consulting plc,United-Kingdom
Anthemis Edge,United-Kingdom
Anthemis Talent,United-Kingdom
Aqua Resources Group Limited,United-Kingdom
Ashgroves Corporate Services Limited,United-Kingdom
Atlantic Equities LLP,United-Kingdom
Atlas Capital Group Holding S.A.,United-Kingdom
"Banco Esp  rito Santo, S.A., London Branch",United-Kingdom
Bank of Ireland UK Holdings plc,United-Kingdom
Bank of Scotland Structured Asset Finance Limited,United-Kingdom
Bankers Trust Company,United-Kingdom
Barclays Capital Securities Limited,United-Kingdom
Barclays Direct,United-Kingdom
Barclays Private Bank,United-Kingdom
Barclays SLCSM (No.1) Limited,United-Kingdom
Barclays Wealth Management,United-Kingdom
Bluestone Credit Management Limited,United-Kingdom
BMO Capital Markets Limited,United-Kingdom
BNY Mellon Trust & Depositary (UK) Limited,United-Kingdom
British Linen Advisers Limited,United-Kingdom
Cardno IT Transport Ltd,United-Kingdom
Chemair Limited,United-Kingdom
China Construction Bank (London) Limited,United-Kingdom
Clayton Euro Risk Limited,United-Kingdom
Compass Management Consulting Ltd.,United-Kingdom
Concept IT Ltd.,United-Kingdom
CR Energy Ltd.,United-Kingdom
Crossbridge Capital LLP,United-Kingdom
Curtis Banks Ltd,United-Kingdom
Daiwa Securities Trust and Banking (Europe) PLC,United-Kingdom
DB UK Bank Limited,United-Kingdom
eRecruit Solutions Ltd,United-Kingdom
Ernst & Young UK,United-Kingdom
Euroclear Bank,United-Kingdom
European American Securities Inc.,United-Kingdom
"First National Bank, Plc",United-Kingdom
Gardiner & Theobald Fairway Limited,United-Kingdom
Gatehouse Bank PLC,United-Kingdom
Genesis Associates (UK) Ltd.,United-Kingdom
Greenwich Europe Ltd.,United-Kingdom
Hardies LLP,United-Kingdom
Hb Retinue Ltd,United-Kingdom
HornbyChapman Ltd,United-Kingdom
Hutton Consulting,United-Kingdom
Impact Executives Interim Management,United-Kingdom
ING Real Estate Capital Advisors,United-Kingdom
Institute of Islamic Banking and Insurance,United-Kingdom
Interim Performers,United-Kingdom
Investec Henderson Crosthwaite Securities,United-Kingdom
Investment Property Databank Ltd.,United-Kingdom
Investment Property Databank Ltd.,United-Kingdom
Ipa Energy + Water Economics Limited,United-Kingdom
JATO Dynamics Ltd,United-Kingdom
JP Banking Solutions Ltd.,United-Kingdom
Knight Libertas UK Limited,United-Kingdom
Knightsbridge Business Sales Plc,United-Kingdom
Levy Associates Limited,United-Kingdom
Lombard Street Research Limited,United-Kingdom
London Commodity Brokers Ltd.,United-Kingdom
Market Dynamics Research & Consulting Ltd.,United-Kingdom
Meadowbank Associates Ltd.,United-Kingdom
Metapraxis Ltd.,United-Kingdom
MIR Securities Limited,United-Kingdom
Mitsubishi UFJ Trust International Limited,United-Kingdom
Mott Macdonald Group Limited,United-Kingdom
MSS Health & Safety Limited,United-Kingdom
National Australia Group Europe Limited,United-Kingdom
National Bank of Kuwait (International) PLC,United-Kingdom
NBG Finance plc,United-Kingdom
New Markets Research Ltd,United-Kingdom
Noble Grossart Limited,United-Kingdom
Norwich Enterprise Centre,United-Kingdom
P  yry Management Consulting (UK) Limited,United-Kingdom
P.S. Computer Services Limited,United-Kingdom
Payment Systems Europe Limited,United-Kingdom
PBD Consulting Limited,United-Kingdom
Pointon York SIPP Solutions Limited,United-Kingdom
Project Management Support Services Ltd.,United-Kingdom
Pyramid Research Inc.,United-Kingdom
R. Raphael & Sons plc,United-Kingdom
RBC Europe Limited,United-Kingdom
RBS Global Banking and Markets,United-Kingdom
"Retail Banking Research, Ltd.",United-Kingdom
Rethink Research Associates Limited,United-Kingdom
Sainsbury's Bank plc,United-Kingdom
Scoban PLC,United-Kingdom
Scorpio Partnership Ltd.,United-Kingdom
ScotiaMocatta,United-Kingdom
Secura Monde International Limited,United-Kingdom
Singleton Clamp & Partners Limited,United-Kingdom
SMBC Nikko Capital Markets Limited,United-Kingdom
Stanbic Africa Holdings Limited,United-Kingdom
State Bank of India (London Branch),United-Kingdom
Sterling International Brokers Limited,United-Kingdom
Sterne Agee UK LLP,United-Kingdom
StormHarbour Securities LLP,United-Kingdom
"STR Global, Ltd.",United-Kingdom
Survivex Limited,United-Kingdom
Sutherland Strategy Limited,United-Kingdom
The Energy Solutions Group Bidco Limited,United-Kingdom
The FD Centre Limited,United-Kingdom
The Home & Savings Bank,United-Kingdom
The LearningWorld Partnership Ltd,United-Kingdom
The WM Company,United-Kingdom
TSB Bank plc,United-Kingdom
TTP Group plc,United-Kingdom
Turquoise Global Holdings Limited,United-Kingdom
