Investment Banking Name,Country
Sun Capital Advisory Services (P) Ltd.,India
The Zoroastrian Co-operative Bank Ltd.,India
"Deutsche Bank AG, Jakarta Branch",Indonesia
Industrial and Commercial Bank of China (Indonesia) Co. Ltd.,Indonesia
Larive Indonesia,Indonesia
PT Bahana Securities,Indonesia
PT Bank DBS Indonesia,Indonesia
PT Bank Rabobank International Indonesia,Indonesia
PT BCA Securities,Indonesia
PT. BNI Securities,Indonesia
PT. MNC Securities,Indonesia
KARDAN Investment Bank,Iran
Saman Brokerage Company,Iran
Tosse-eh Farda brokerage Co.,Iran
Elaf Islamic Bank,Iraq
Trade Bank of Iraq,Iraq
A & L Goodbody,Ireland
AIB Capital Markets plc,Ireland
AIB Corporate Finance Limited,Ireland
AIB Global Treasury Services,Ireland
"BDO Simpson Xavier, Investment Banking Arm",Ireland
Brian O'Donnell & Partners,Ireland
Canaccord Genuity Limited,Ireland
Capnua,Ireland
Connolly Corporate Finance,Ireland
Dolmen Corporate Finance Ltd,Ireland
DZ BANK Ireland plc,Ireland
IBI Corporate Finance Limited,Ireland
J.P. Morgan Bank Dublin plc,Ireland
"L.K. Shields, Solicitors",Ireland
Matheson Ormsby Prentice,Ireland
Merrion Capital Group,Ireland
Merrion Corporate Finance Ltd,Ireland
Montaigne Investment Corporation,Ireland
A. Heifetz & Co.,Israel
Arba Finance Company Ltd.,Israel
Cukierman & Co. Investment House Ltd.,Israel
De-Kalo Ben-Yehuda & Co. Ltd.,Israel
Edmond de Rothschild Investment Services Ltd.,Israel
Ernst & Young (Israel) Ltd.,Israel
Goren Capital Group Ltd.,Israel
Harel-Hertz Investment House Ltd.,Israel
Herzog Fox Neeman,Israel
Keystone Capital Ltd.,Israel
Leumi & Company Investment Bankers Ltd,Israel
M&A International (Israel),Israel
Magnolia Capital Partners LTD,Israel
Meitar Liquornik Geva Leshem Tal & Co,Israel
Poalim Capital Markets Ltd.,Israel
Tamir Fishman & Co.,Israel
Widebridge Group,Israel
Yigal Arnon & Co.,Israel
Arietti & Partners S.r.l,Italy
Axteria Strategy Consultants Spa,Italy
B.E.E. Consulting S.p.A.,Italy
Banca Aletti & C. S.p.A.,Italy
Banca IMI S.p.A.,Italy
Banca Popolare di Novara S.p.A.,Italy
BKN Corporate Finance S.p.A.,Italy
Caretti & Associati SpA,Italy
Cassa di Risparmio della Provincia di Chieti SpA,Italy
Cavour Corporate Finance S.r.l.,Italy
Compagnie Europ ©enne de D ©veloppement,Italy
Costanzo & Associati,Italy
"Cross Border, S.r.l.",Italy
DGPA & Co. S.r.l.,Italy
EnVent S.p.A.,Italy
Equita SIM S.p.A.,Italy
Ethica Corporate Finance S.p.A.,Italy
Gallo & C. SpA,Italy
Gruppo Banca Leonardo S.p.A.,Italy
Intermonte SIM Spa,Italy
K Finance Srl,Italy
Lazard & Co. S.r.l.,Italy
Meliorbanca SpA,Italy
Mr. GoodIDEA,Italy
Multipartner S.p.A.,Italy
REAG-Real Estate Advisory Group S.p.A.,Italy
Reconta Ernst & Young S.P.A.,Italy
Resolving StrategyFinance s.r.l.,Italy
Sella Corporate Finance S.p.A.,Italy
Translink Strempel & Co. S.r.l.,Italy
Veneto Banca s.c.p.a,Italy
Warrant Group S.r.l.,Italy
Capital & Credit Merchant Bank Ltd.,Jamaica
AIBJ Inc.,Japan
Allied Inc.,Japan
Citigroup Global Markets Japan Inc.,Japan
"Cr ©dit Agricole Securities Asia B.V., Tokyo Branch",Japan
"Crowd Securities Japan, Inc.",Japan
Daiwa Securities Capital Markets Co. Ltd.,Japan
Deutsche Securities Inc.,Japan
"Finantec Co., Ltd.",Japan
Frontier Management Inc.,Japan
Grant Thornton Masters Trust Inc.,Japan
Japan Interim Management K.K.,Japan
MAVAL Partners Inc.,Japan
"Mizuho Bank, Ltd.",Japan
"Mizuho Securities Co., Ltd.",Japan
"Risa Partners, Inc.",Japan
"Star Capital Partners, Inc.",Japan
Sumitomo Mitsui Banking Corporation,Japan
"The Bank of Tokyo-Mitsubishi UFJ, Ltd.",Japan
Arab Advisors Group Limited,Jordan
Ansher Capital LLC,Kazakhstan
AO DB Securities (Kazakhstan),Kazakhstan
JSC Alnair Capital Holding,Kazakhstan
JSC Visor Capital,Kazakhstan
Kazinvestbank JSC,Kazakhstan
Subsidiary Bank of Sberbank of Russia Joint Stock Company,Kazakhstan
Citibank N.A. (Kenya),Kenya
Drummond Investment Bank Limited,Kenya
"Drummond Investment Bank Limited, Research Division",Kenya
Dyer & Blair Investment Bank Limited,Kenya
"Dyer & Blair Investment Bank Ltd., Research Division",Kenya
"Faida Investment Bank Limited, Research Division",Kenya
InvesteQ CAPITAL Limited,Kenya
"Standard Investment Bank Ltd., Research Division",Kenya
"Sterling Investment Bank, Research Division",Kenya
"Suntra Investment Bank, Research Division",Kenya
Al Zumorrodah Holding Company,Kuwait
"Al-Muthanna Investment Company K.S.C., Advisory Arm",Kuwait
International Investment Group K.S.C.C.,Kuwait
"Tharwa Investment Company K.S.C., Corporate Finance Department",Kuwait
Baltikums Bank AS,Latvia
Eventus Corporate Finance,Latvia
"H2B Finance, SIA",Latvia
Prudentia,Latvia
BSEC S.A.,Lebanon
"Credit Libanais Investment Bank SAL, Research Division",Lebanon
Fransa Invest Bank SAL,Lebanon
Gulf Finance & Investment Co. S.A.L.,Lebanon
IBL Bank SAL,Lebanon
Inco Capital Group,Lebanon
Valartis Bank (Liechtenstein) AG,Liechtenstein
AB DNB Bankas,Lithuania
Confidentus Uab,Lithuania
JSC bank Finasta,Lithuania
Orion Securities,Lithuania
Arendt and Medernach,Luxembourg
Banque Carnegie Luxembourg S.A.,Luxembourg
Banque Degroof Luxembourg S.A.,Luxembourg
Banque LBLux S.A.,Luxembourg
BGL BNP Paribas S.A.,Luxembourg
Initio SA,Luxembourg
Standard International Holdings SA,Luxembourg
UniCredit Luxembourg S.A.,Luxembourg
Xeon International,Luxembourg
The Macau Chinese Bank Limited,Macau
Capital Bank AD,Macedonia
Komercijalna Banka AD Skopje,Macedonia
Stopanska Banka AD,Macedonia
Affin Hwang Investment Bank Berhad,Malaysia
"Affin Hwang Investment Bank Berhad, Research Division",Malaysia
Alliance Bank Malaysia Berhad,Malaysia
Alliance Investment Bank Berhad,Malaysia
Alliance Research Sdn. Bhd.,Malaysia
AmInvestment Bank Berhad,Malaysia
AmSecurities Sdn Bhd,Malaysia
AmTrustee Berhad,Malaysia
Bank Muamalat Malaysia Berhad,Malaysia
BinaFikir Sdn Bhd,Malaysia
CIMB Group Sdn Bhd,Malaysia
City Credit Investment Bank Limited,Malaysia
CTOS Data Systems Sdn Bhd,Malaysia
Deutsche Bank (Malaysia) Berhad,Malaysia
ECM Libra Investment Bank Berhad,Malaysia
EON Capital Berhad,Malaysia
HLG Securities Sdn Bhd,Malaysia
Hong Leong Investment Bank Berhad,Malaysia
"Hong Leong Investment Bank Berhad, Research Division",Malaysia
Hong Leong MSIG Takaful,Malaysia
Kenanga Investment Bank Berhad,Malaysia
Kenanga Research,Malaysia
Mayban Securities Sendirian Berhad,Malaysia
Maybank Investment Bank Berhad,Malaysia
"Maybank Investment Bank Berhad, Research Division",Malaysia
MIDF Amanah Investment Bank Berhad,Malaysia
"MIDF Amanah Investment Bank Berhad, Research Division",Malaysia
Promilia Berhad,Malaysia
Promino Sdn Bhd,Malaysia
"Public Investment Bank Berhad, Research Division",Malaysia
RAM Holdings Berhard,Malaysia
RHB Research Institute Sdn Bhd,Malaysia
The Royal Bank of Scotland Berhad,Malaysia
United Overseas Bank (Malaysia) Bhd.,Malaysia
"Asesor  as RDF, S.C.",Mexico
BSI Capital Group,Mexico
"Cuasar Capital, S.C.",Mexico
"DS Capital Partners, S.A. de C.V.",Mexico
Elek Moreno Valle y Asociados S.A.,Mexico
Emerge,Mexico
Estructura Partners,Mexico
Evercore Partners S. de R.L.,Mexico
"Fausto Garc  a Asociados, S.C.",Mexico
"Ing Grupo Financiero (M ©xico), S.A. De C.V.",Mexico
Marcos y Asociados S.C.,Mexico
"SAI Consultores, S.C.",Mexico
"VECTOR Casa de Bolsa, S.A. de C.V.",Mexico
Xprtiz Capital Markets,Mexico
ZIMMA Corporate Finance,Mexico
BC Mobiasbanca - Groupe Soci ©t © G ©n ©rale S.A.,Moldova
FinComBank JSC,Moldova
Eurasia Capital LLC,Mongolia
Frontier LLC,Mongolia
Golomt Bank,Mongolia
Trade and Development Bank of Mongolia LLC,Mongolia
Alma Finance Group,Morocco
CFG Group,Morocco
Upline Securities,Morocco
Barclays Bank Mozambique S.A.,Mozambique
BIM Banco Internacional de Mo ßambique SA,Mozambique
IJG Securities Pty. Ltd.,Namibia
Nepal Investment Bank Limited,Nepal
Adagium Corporate Finance BV,Netherlands
Bank of Tokyo-Mitsubishi UFJ (Holland) NV,Netherlands
F. Van Lanschot Bankiers N.V.,Netherlands
Fairfax Corporate Finance BV,Netherlands
First Dutch Capital B.V.,Netherlands
FTC Corporate Finance BV,Netherlands
Fuhri Snethlage Joosten & Flohil BV,Netherlands
Greenfield Corporate Finance B.V.,Netherlands
Hemingway-Corporate Finance,Netherlands
Holland Corporate Finance,Netherlands
IMC B.V.,Netherlands
ING Corporate Finance,Netherlands
ING Wholesale Banking,Netherlands
JBR Corporate Finance B.V.,Netherlands
Keijser Capital N.V.,Netherlands
KPMG International,Netherlands
Larive International BV,Netherlands
Lindenaar & Co Corporate Finance B.V.,Netherlands
Mazars Berenschot Corporate Finance B.V.,Netherlands
Oyens & Van Eeghen N.V.,Netherlands
Park Corporate Finance B.V.,Netherlands
PhiDelphi Corporate Finance B.V.,Netherlands
Plimsoll Corporate Finance,Netherlands
Reitsma & Wertheim & Partners B.V.,Netherlands
SNS Securities N.V.,Netherlands
Solveigh Corporate Development B.V.,Netherlands
Bancorp New Zealand Limited,New-Zealand
BDO New Zealand Ltd,New-Zealand
BDO Spicers Christchurch,New-Zealand
BDO Spicers Invercargill,New-Zealand
BDO Spicers Kerikeri,New-Zealand
BDO Spicers Tauranga,New-Zealand
Cameron Partners Ltd,New-Zealand
"Caniwi Capital Partners Limited, Advisory Arm",New-Zealand
Corporate Finance Limited,New-Zealand
"Craigs Investment Partners Limited, Investment Banking Arm",New-Zealand
Cranleigh Strategic Limited,New-Zealand
Deloitte Touche Tohmatsu New Zealand,New-Zealand
Ecko Capital Limited,New-Zealand
First NZ Capital Limited,New-Zealand
Forsyth Barr Group Limited,New-Zealand
Novalis Limited,New-Zealand
Ocean Partners Limited,New-Zealand
OMFinancial Limited,New-Zealand
Rockpoint Corporate Finance Ltd.,New-Zealand
Simmons Corporate Finance Limited,New-Zealand
Sustainable Prosperity NZ Limited,New-Zealand
TDB Advisory Ltd.,New-Zealand
Three Sixty Capital Partners Limited,New-Zealand
Westpac Institutional Bank,New-Zealand
Africa Finance Corporation,Nigeria
Afrinvest (West Africa) Limited,Nigeria
BGL Plc & Co. Incorporated,Nigeria
"BGL Securities Limited, Research Division",Nigeria
CardinalStone Partners Limited,Nigeria
Chapel Hill Advisory Partners Limited,Nigeria
Chapel Hill Denham Group,Nigeria
Citibank Nigeria Limited,Nigeria
Constant Capital Partners Limited,Nigeria
Ecobank Nigeria Limited,Nigeria
Enterprise Bank Limited,Nigeria
Express Discount Limited,Nigeria
FSDH Merchant Bank Limited,Nigeria
FutureView Financial Services Limited,Nigeria
GatewayBank Plc,Nigeria
Greenwich Trust Limited,Nigeria
GTI Capital Limited,Nigeria
Kedari Capital Limited,Nigeria
KPMG Professional Services Limited,Nigeria
MainStreet Bank Limited,Nigeria
MorganCapital Securities (Nigeria) Limited,Nigeria
Triumphbank Plc,Nigeria
ABG Sundal Collier Norge ASA,Norway
Agasti Wunderlich Capital Markets AS,Norway
Arctic Securities AS,Norway
Bridgehead AS,Norway
Carnegie ASA,Norway
DnB NOR Markets,Norway
Fearnley Securities AS,Norway
First Securities AS,Norway
Gjensidige NOR Equities ASA,Norway
"Ness, Risan & Partners AS",Norway
Norden Corporate Finance AS,Norway
Nor-Ocean Offshore AS,Norway
Norscan Partners AS,Norway
ProCorp ASA,Norway
Saga Corporate Finance AS,Norway
Sandsv ¶r Sparebank,Norway
Swedbank Norge AS,Norway
Wikborg Rein & Co.,Norway
Al Maha Financial Services LLC,Oman
"Oman Arab Bank, SAOC",Oman
United Securities LLC,Oman
Aba Ali Habib Securities (Private) Limited,Pakistan
Alfalah Securities (Private) Limited,Pakistan
Bhayani Securities (Pvt) Limited,Pakistan
"Citibank N.A., Pakistan",Pakistan
Darson Securities (Pvt.) Ltd,Pakistan
Dubai Islamic Bank Pakistan Limited,Pakistan
First Capital Equities Limited,Pakistan
Habib Group,Pakistan
Invisor Securities (Private) Limited,Pakistan
Mybank Ltd.,Pakistan
Pak Libya Holding Company (Private) Limited,Pakistan
Pakistan Kuwait Investment Company (Private) Limited,Pakistan
Summit Capital (Private) Limited,Pakistan
Universal Equities (Pvt.) Limited,Pakistan
Vector Capital (Pvt.) Limited,Pakistan
Global Bank Corporation,Panama
"Indesa Capital, Inc.",Panama
Tower Corporation,Panama
Versata Capital,Panama
APOYO Consultor  a S.A.C.,Peru
Axxion Capital Partners SAC,Peru
Citibank del Peru S.A.,Peru
Credicorp Capital Sociedad Titulizadora S.A.,Peru
Deutsche Bank (Peru) S.A.,Peru
Enfoca SAC,Peru
Grupo Iaccsac S.A.C.,Peru
"LW Securities, Ltd.",Peru
Macroconsult S.A.,Peru
SUMMA Asesores Financieros S.A.,Peru
Asian Alliance Investment Corporation,Philippines
Development Bank of the Philippines,Philippines
KGL Investment Company Asia,Philippines
"Maybank ATR Kim Eng Capital Partners, Inc.",Philippines
"Philippine Veterans Bank, Inc.",Philippines
PNB Capital and Investment Corporation,Philippines
SB Capital Investment Corporation,Philippines
United Coconut Planters Bank,Philippines
Bank of Tokyo-Mitsubishi UFJ (Polska) S.A.,Poland
BRE Corporate Finance S.A.,Poland
Capital Solutions ProAlfa Sp. z o.o.,Poland
Carlson Capital Partners Sp. z o.o.,Poland
Cr ©dit Agricole Corporate and Investment Bank S.A. Oddzial w Polsce Warsaw,Poland
Dom Maklerski mBanku S.A.,Poland
Dresdner Bank Polska S.A.,Poland
DZ Bank Polska S.A.,Poland
FIDEA Sp. z o.o. - Sp.k.,Poland
FinCo Capital S.A.,Poland
GESSEL,Poland
Hexagon Capital Advisors,Poland
Investment Partners,Poland
Kaluzynski & Madeja Sp. z o.o.,Poland
Navigator Capital S.A.,Poland
Nordea Bank Polska S.A.,Poland
"Norton Rose Piotr Strawa and Partners, LP",Poland
Poland Corporate Finance Sp. z.o.o.,Poland
Rabobank Polska S.A.,Poland
Trigon Dom Maklerski S.A.,Poland
Banco Comercial Dos Acores S.A.,Portugal
"Banco Finantia, S.A.",Portugal
Banco Invest S.A.,Portugal
"Cr ©dito Agr  cola Dealer, S.F.C., S.A.",Portugal
Deloitte Touche Tohmatsu Portugal,Portugal
Amwal Q.S.C.,Qatar
Concordia Capital LLC,Qatar
Ocean Advisory & Consulting W.L.L.,Qatar
QInvest LLC,Qatar
Banca Comerciala Romana S.A.,Romania
Capital Mind S.A.,Romania
"Citibank Europe plc, Dublin - sucursala Romania",Romania
IMAP MB Partners SRL,Romania
Osprey Partners,Romania
SSIF Piraeus Securities Romania S.A.,Romania
UniCredit Tiriac Bank S.A.,Romania
Advance Capital,Russia
AKB Metallurgical Investment Bank,Russia
"Arbat Capital Management, Advisory Arm",Russia
AVK Securities & Finance Limited,Russia
Baker Tilly Russaudit Ltd.,Russia
Baltic Financial Agency Closed Joint-Stock Company,Russia
Banca Intesa Closed Joint Stock Company,Russia
Bank Troika Dialog OJSC,Russia
"BFA Bank, OJSC",Russia
CentreInvest Group,Russia
CentroCredit Joint Stock Commercial Bank,Russia
CJSC UniCredit Securities,Russia
Commercial Bank Moskommertsbank LLC,Russia
Commercial Bank National Standard Limited Liability Company,Russia
Deutsche Bank OOO,Russia
Finansovaya korporatsiya URALSIB OAO,Russia
Gazprombank (Open Joint - stock Company),Russia
Grandis Capital Investment Company Ltd.,Russia
ING Bank (Eurasia) ZAO,Russia
Investment Banking Group ‚ÄúRussian Investment Club‚Äù,Russia
Investorium LLC,Russia
Joint Stock Commercial Bank INVESTBANK Open-end JSC,Russia
Joint Stock Company Joint stock investment commercial Bank Tatfondbank,Russia
Joint-Stock Commercial Bank NOVIKOMBANK,Russia
JSB Sobinbank,Russia
JSC Profinvestservis,Russia
JSC Rossiyskiy Kredit Bank,Russia
KIT Finance Investment Bank,Russia
KIT Finance OAO,Russia
Meridian Capital,Russia
MSK Capital LLC,Russia
NIKoil Investment Banking Group,Russia
OAO AK BARS Bank,Russia
OAO Rossiya Bank,Russia
OJSC B&N Bank,Russia
OOO 'Antanta-Capital' Investment Company,Russia
OOO Evli,Russia
Open Joint Stock Company Alfa-Bank,Russia
Open Joint Stock Company Baltic Investment Bank,Russia
Open Joint Stock Company Commercial Bank Petrocommerce,Russia
Open Joint Stock Company OTP Bank,Russia
Open Joint Stock Company Russian Agricultural Bank,Russia
Open Joint-Stock Company MTS Bank,Russia
Prospect Investment Company,Russia
Pynes & Moerner,Russia
Renaissance Capital,Russia
"Rye, Man & Gor Securities",Russia
UBS - Moscow Office,Russia
URALSIB Capital LLC,Russia
XENON Capital Partners Limited,Russia
ZAO BDO,Russia
ZAO CB Citibank,Russia
ZAO Deutsche Securities,Russia
Bank of Saint Lucia Limited,Saint-Lucia
Alistithmar Capital,Saudi-Arabia
Al-Khabeer Capital,Saudi-Arabia
AlNefaie Investment Group,Saudi-Arabia
BMG Financial Group,Saudi-Arabia
FALCOM Financial Services,Saudi-Arabia
Financial Transaction House,Saudi-Arabia
Ithraa Capital LLC,Saudi-Arabia
Jadwa Investment Company,Saudi-Arabia
Middle East Financial Investment Company,Saudi-Arabia
Saudi Hollandi Capital,Saudi-Arabia
Swicorp,Saudi-Arabia
The Investor for Securities Company,Saudi-Arabia
"Altis Capital, d.o.o.",Serbia
Atlas Group,Serbia
Banca Intesa A.D.,Serbia
Larive Serbia,Serbia
MGI Revizija i racunovodstvo,Serbia
Raiffeisen banka a.d. Beograd,Serbia
RAZVOJNA BANKA VOJVODINE a.d. Novi Sad,Serbia
Vojvodjanska Banka a.d. Novi Sad,Serbia
Aten Holdings Pte. Ltd.,Singapore
Avista Advisory Associates Pvt. Ltd.,Singapore
Baker Tilly TFW LLP,Singapore
Beacon Advisory,Singapore
BlueOcean Capital Partners,Singapore
BNP Paribas Singapore Branch,Singapore
DBS Bank Ltd.,Singapore
DBS Vickers Securities Holdings Pte. Ltd.,Singapore
FMS Pte Limited,Singapore
NRA Capital Pte. Ltd.,Singapore
PrimePartners Corporate Finance Pte. Ltd.,Singapore
Raffles Corporate Advisory Services Pte Ltd,Singapore
Rajah & Tann,Singapore
SG Securities (Singapore) Pte Ltd.,Singapore
Stamford Law Corporation,Singapore
UOB Kay Hian Private Limited,Singapore
Cabernet Finance a.s.,Slovakia
COMMERZBANK Aktiengesellschaft pobocka zahranicnej banky Bratislava,Slovakia
"Istrobanka, A.S.",Slovakia
Alta Invest,Slovenia
De æelna banka Slovenije d.d.,Slovenia
Factor banka d.d.,Slovenia
FIN.F Business Consulting Ltd.,Slovenia
Nova Ljubljanska Banka d.d.,Slovenia
P&S CAPITAL Ltd.,Slovenia
Probanka DD,Slovenia
Absa Bank Limited,South-Africa
Absa Capital Limited,South-Africa
African Alliance Limited,South-Africa
African Investment Advisory,South-Africa
BNP Paribas South Africa,South-Africa
Bridge Capital Group Limited,South-Africa
Circle Capital Group,South-Africa
Citibank South Africa,South-Africa
Deloitte & Touche Corporate Finance,South-Africa
Edward Nathan Sonnenbergs Inc.,South-Africa
FirstRand Bank Limited,South-Africa
IQUAD Group Limited,South-Africa
Mellenthin & Co.,South-Africa
Merchant West Holdings (Pty) Ltd,South-Africa
Nodus Group Holdings (Pty) Ltd,South-Africa
Novitas Capital Advisors Proprietary Limited,South-Africa
Rencap Securities (Pty) Limited,South-Africa
The Standard Bank of South Africa Limited,South-Africa
"Baro Investment & Securities Co., Ltd.",South-Korea
Cr ©dit Agricole CIB,South-Korea
"Hana Daetoo Securities Co., Ltd.",South-Korea
"HI Investment & Securities Co., Ltd.",South-Korea
"I'M Investment & Securities Co., LTD.",South-Korea
"KB Investment & Securities Co., Ltd.",South-Korea
Kookmin Bank,South-Korea
Korea Exchange Bank,South-Korea
"KUDOS Co., Ltd.",South-Korea
Leading Investment & Securities Co. Ltd.,South-Korea
Meritz Investment Bank,South-Korea
Nau Ib Capital,South-Korea
Nonghyup Bank,South-Korea
Shinhan Bank,South-Korea
Shinhan Investment Corp.,South-Korea
"Yuanta Securities Korea Co., Ltd., Research Division",South-Korea
Yulchon,South-Korea
360 Corporate,Spain
Ars Corporate Finance Advisors S.L.,Spain
"At Corporate, S.L.",Spain
"Avela Corporate Finance, S.L.",Spain
Axis Corporate S.L.,Spain
"AZ Capital, S.L.",Spain
Banca March S.A.,Spain
"Barclays Bank, S.A.",Spain
"BBVA Corporate and Investment Bank, Research Division",Spain
Beta Capital MeesPierson,Spain
Clairfield Corporate Finance SL,Spain
"Closa Corporate Finance Advisors, S.A.",Spain
Deutsche Bank S.A.E.,Spain
GB Results,Spain
"IMAP, Inc.",Spain
Ineo Corporate Madrid SL,Spain
Livingstone Partners SARL,Spain
"MSB Corporate Espa ±a, S.L.",Spain
N+1 Equities,Spain
"Nm °s1 Corporate Finance, S.A.",Spain
Noqca Partners S.L.,Spain
Norgestion,Spain
One To One Corporate Finance S.L.,Spain
Pricewaterhousecoopers Corporate Finance S.L.,Spain
"Sabadell Corporate Finance, S.L.",Spain
Santander Central Hispano Investment SA,Spain
Socios Financieros,Spain
Tenax Consulting,Spain
"Tourism & Leisure Advisory Services, S.L",Spain
Bank of Ceylon,Sri-Lanka
First Global Group,Sri-Lanka
National Savings Bank,Sri-Lanka
"Financial Investment Bank, Plc",Sudan
Standard Bank Swaziland Ltd.,Swaziland
Advokatfirman Cederquist KB,Sweden
Alandsbanken Sverige AB,Sweden
Alfred Berg Holding AB,Sweden
Carnegie Investment Bank AB,Sweden
"Carnegie Investment Bank AB, Research Division",Sweden
Catella Corporate Finance Stockholm HB,Sweden
Catella Financial Advisory Group,Sweden
E&H Partners AB,Sweden
EPS Information AB,Sweden
Hjalmarsson & Partners Corporate Finance AB,Sweden
IMAP Sweden,Sweden
Leimd  rfer Fastighetsmarknad AB,Sweden
Lenner & Partners Corporate Finance AB,Sweden
Mannheimer Swartling Advokatbyr • AB,Sweden
Montell Partners AB,Sweden
Nordia,Sweden
Pareto Securities AB,Sweden
Pricewaterhousecoopers Ab,Sweden
Prime Predictions AB,Sweden
R & R Partners AB,Sweden
Stockholm Corporate Finance AB,Sweden
STRICT Investment Banking AB,Sweden
Swedbank Large Corporations & Institutions,Sweden
Xcaret Ekonomikonsult AB,Sweden
Bank Vontobel AG,Switzerland
Barclays Bank (Suisse) S.A.,Switzerland
Barons Financial Services SA,Switzerland
Binder Corporate Finance Ltd,Switzerland
BNP Paribas (Suisse) S.A.,Switzerland
Carlsdorff Partners AG,Switzerland
"Cr ©dit Suisse AG, Research Division",Switzerland
Deutsche Bank (Suisse) S.A.,Switzerland
Edmond de Rothschild Asset Management (Suisse) S.A.,Switzerland
Entrepreneur Partners AG,Switzerland
Ernst & Young AG,Switzerland
Fairfield Partners LLC,Switzerland
Gutenberg Group AG,Switzerland
Heyde (Schweiz) AG,Switzerland
Kurmann Partners AG,Switzerland
MilleniumAssociates AG,Switzerland
Mirabaud & Cie Banquiers Priv ©s,Switzerland
Nascendo SA,Switzerland
NBAD Private Bank (Suisse) SA,Switzerland
Niton Capital Partner SA,Switzerland
NPB New Private Bank Ltd.,Switzerland
PricewaterhouseCoopers AG,Switzerland
Quadrum Partners Ltd.,Switzerland
Remaco Merger AG,Switzerland
"Remora Partners SA, Advisory Arm",Switzerland
Roland Berger AG,Switzerland
Romofin AG,Switzerland
SISM Research & Investment Services,Switzerland
Tavernier Tschanz,Switzerland
TCO Transition Company AG,Switzerland
The Advisory House AG,Switzerland
"The Information Management Group, Inc.",Switzerland
Translink Corporate Finance,Switzerland
Trimension Capital GmbH,Switzerland
Walder Wyss Ltd.,Switzerland
ZETRA International AG,Switzerland
Aldare Capital Partners,Taiwan
Cathay Securities Corporation,Taiwan
"Chinatrust Securities Co., Ltd.",Taiwan
FCC Partners (Taipei) Inc.,Taiwan
Hwatai Bank Ltd.,Taiwan
Sinopac Futures Corporation,Taiwan
Standard Chartered Bank (Taiwan) Limited,Taiwan
"Yuanta Commercial Bank Co., Ltd.",Taiwan
"Yuanta Securities Co., Ltd.",Taiwan
Stanbic Bank Tanzania Ltd,Tanzania
TIB Limited,Tanzania
ACAP Corporate Services Company Limited,Thailand
APPLE Wealth Securities Company Limited,Thailand
Bualuang Securities Public Company Limited,Thailand
Grant Thornton Services Limited,Thailand
Kasikorn Securities Public Company Limited,Thailand
KT ZMICO Securities Company Limited,Thailand
Phatra Capital Public Company Limited,Thailand
RHB OSK Securities (Thailand) Public Company Limited,Thailand
Siam City Bank Public Company Limited,Thailand
TISCO Bank Public Co. Ltd.,Thailand
TISCO Securities Company Limited,Thailand
Citibank (Trinidad) Limited,Trinidad
CMMB Securities and Asset Management Ltd.,Trinidad
NCB Global Finance Limited,Trinidad
RBC Financial (Caribbean) Limited,Trinidad
SMART Finance,Tunisia
Aktif Yatirim Bankasi Anonim Sirketi,Turkey
Ata Invest Co.,Turkey
ATIG Investment Securities Inc.,Turkey
Burgan Bank Anonim Sirketi,Turkey
Citibank A.S.,Turkey
Eczacibasi Securities Co.,Turkey
"Garanti Yatirim Menkul Kiymetler A.S., Research Division",Turkey
GFC General Finans Menkul Degerler A.S.,Turkey
GSD Yatirim Bankasi A.S.,Turkey
HSBC Bank A.S.,Turkey
Meksa Yatirim Menkul Degerler A.S.,Turkey
N+1 Daruma Corporate Finance,Turkey
Raymond James Securities - Turkey,Turkey
"Sedes Holding A.S., Advisory Arm",Turkey
SG CIB Istanbul,Turkey
Strateji Menkul Degerler A.S.,Turkey
T ºrkiye Ihracat Kredi Bankasi Anonim Sirketi,Turkey
Tera Menkul Degerler A.S.,Turkey
Total Finans,Turkey
Turkiye Cumhuriyeti Ziraat Bankasi AS,Turkey
Ventura Partners,Turkey
Yapi Kredi Yatirim Menkul Degerler A.S.,Turkey
ART Capital Group,Ukraine
BM Bank JSC,Ukraine
Concorde Capital Ltd.,Ukraine
DAGDA LLC,Ukraine
Dragon Capital,Ukraine
Eavex Capital,Ukraine
Investment Capital Ukraine LLC,Ukraine
Joint Stock Commercial Bank HVB Bank Ukraine,Ukraine
JSC Artem-Bank,Ukraine
Millennium Capital,Ukraine
"NRG Capital, LLC",Ukraine
Phoenix Capital Group,Ukraine
Public Joint Stock Company AvtoKrazBank,Ukraine
Public Joint Stock Company Bank Credit Dnepr,Ukraine
Public Joint Stock Company Bank Petrocommerce Ukraine,Ukraine
Public Joint Stock Company International Investment Bank,Ukraine
Public Joint Stock Company Ukrainian Professional Bank,Ukraine
Public Joint Stock Company Ukrgazprombank,Ukraine
Public joint-stock company commercial bank Pravex-Bank,Ukraine
Public Joint-Stock Company Corporate and Investment Bank Credit Agricole,Ukraine
Public Joint-Stock Company UniCredit Bank,Ukraine
Sokrat Investment Group,Ukraine
TOV Larive Ukraine,Ukraine
ADCB Macquarie Corporate Finance LLC,United-Arab-Emirates
Al Safwa Islamic Financial Services PJSC,United-Arab-Emirates
Arabia-Asia Capital Alliance Limited,United-Arab-Emirates
Arqaam Capital Limited,United-Arab-Emirates
BDO Corporate Finance (Middle East) LLP,United-Arab-Emirates
Capital Street Partners,United-Arab-Emirates
"CORECAP, Investment Banking Arm",United-Arab-Emirates
Delta Partners FZ-LLC,United-Arab-Emirates
